Player,Tm,Att.,Made,Miss,Pct.
Alex Tanguay\tangual01,CGY,3,1,2,33.3
Jordan Schroeder\schrojo01,VAN,3,1,2,33.3
Gabriel Bourque\bourqga01,NSH,3,1,2,33.3
Oliver Ekman-Larsson\ekmanol01,PHX,3,1,2,33.3
Steve Ott\ottst01,BUF,3,1,2,33.3
Teddy Purcell\purcete01,TBL,3,1,2,33.3
Andrew Shaw\shawan01,CHI,3,1,2,33.3
Ales Hemsky\hemskal01,EDM,3,1,2,33.3
Kaspars Daugavins\daugaka01,OTT,3,1,2,33.3
Pavel Datsyuk\datsypa01,DET,7,2,5,28.6
Damien Brunner\brunnda01,DET,7,2,5,28.6
Dan Boyle\boyleda01,SJS,7,2,5,28.6
David Legwand\legwada01,NSH,7,2,5,28.6
Frans Nielsen\nielsfr01,NYI,7,2,5,28.6
Patrik Elias\eliaspa01,NJD,8,2,6,25.0
Travis Zajac\zajactr01,NJD,4,1,3,25.0
Cam Atkinson\atkinca01,CBJ,4,1,3,25.0
David Krejci\krejcda01,BOS,4,1,3,25.0
David Clarkson\clarkda03,NJD,4,1,3,25.0
Brandon Saad\saadbr01,CHI,4,1,3,25.0
Matt Calvert\calvema01,CBJ,4,1,3,25.0
Mikkel Boedker\boedkmi01,PHX,9,2,7,22.2
Henrik Zetterberg\zettehe01,DET,5,1,4,20.0
Ryan Johansen\johanry01,CBJ,6,1,5,16.7
Alexandre Burrows\burroal01,VAN,7,1,6,14.3
Tyler Ennis\ennisty01,BUF,7,1,6,14.3
Daniel Alfredsson\alfreda01,OTT,7,1,6,14.3
Joe Pavelski\paveljo01,SJS,8,1,7,12.5
Nazem Kadri\kadrina01,TOR,5,0,5,0.0
Teemu Selanne\selante01,ANA,4,0,4,0.0
Martin Erat\eratma01,NSH,4,0,4,0.0
Alexander Edler\edleral01,VAN,4,0,4,0.0
Antoine Vermette\vermean01,PHX,3,0,3,0.0
Brad Richards\richabr01,NYR,3,0,3,0.0
Marian Gaborik\gaborma01,NYR,3,0,3,0.0
Ryan Kesler\keslery01,VAN,3,0,3,0.0
Ryane Clowe\clowery01,SJS,3,0,3,0.0
Steven Stamkos\stamkst01,TBL,2,0,2,0.0
Mike Fisher\fishemi01,NSH,2,0,2,0.0
Phil Kessel\kesseph01,TOR,2,0,2,0.0
Olli Jokinen\jokinol01,WPG,2,0,2,0.0
Patrick Sharp\sharppa01,CHI,2,0,2,0.0
Loui Eriksson\erikslo01,DAL,2,0,2,0.0
Nikolai Kulemin\kulemni01,TOR,2,0,2,0.0
Vladimir Tarasenko\tarasvl01,STL,2,0,2,0.0
Chris Bourque\bourqch01,BOS,2,0,2,0.0
Mikhail Grabovski\grabomi01,TOR,2,0,2,0.0
Adam Henrique\henriad01,NJD,2,0,2,0.0
Brian Gionta\giontbr01,MTL,2,0,2,0.0
Derek Roy\royde01,VAN,2,0,2,0.0
Evander Kane\kaneev01,WPG,2,0,2,0.0
Gustav Nyquist\nyquigu01,DET,2,0,2,0.0
Mike Ribeiro\ribeimi01,WSH,2,0,2,0.0
James van Riemsdyk\vanrija01,TOR,2,0,2,0.0
Bryan Little\littlbr01,WPG,2,0,2,0.0
Ray Whitney\whitnra01,DAL,2,0,2,0.0
Nathan Horton\hortona01,BOS,2,0,2,0.0
Tomas Plekanec\plekato01,MTL,2,0,2,0.0
Colin Wilson\wilsoco01,NSH,2,0,2,0.0
Clarke MacArthur\macarcl01,TOR,2,0,2,0.0
James Wisniewski\wisnija01,CBJ,1,0,1,0.0
Antti Miettinen\miettan01,WPG,1,0,1,0.0
James Sheppard\sheppja01,SJS,1,0,1,0.0
Jacob Josefson\josefja01,NJD,1,0,1,0.0
Carl Hagelin\hagelca01,NYR,1,0,1,0.0
Jochen Hecht\hechtjo01,BUF,1,0,1,0.0
Jarret Stoll\stollja01,LAK,1,0,1,0.0
Lauri Korpikoski\korpila01,PHX,1,0,1,0.0
Ville Leino\leinovi01,BUF,1,0,1,0.0
Patric Hornqvist\hornqpa01,NSH,1,0,1,0.0
John Mitchell\mitchjo01,COL,1,0,1,0.0
Alexander Semin\seminal01,CAR,1,0,1,0.0
Mike Cammalleri\cammami01,CGY,1,0,1,0.0
Wayne Simmonds\simmowa01,PHI,1,0,1,0.0
Bobby Butler\butlebo01,NJD,1,0,1,0.0
Gabriel Landeskog\landega01,COL,1,0,1,0.0
Jarome Iginla\iginlja01,CGY,1,0,1,0.0
Blair Jones\jonesbl01,CGY,1,0,1,0.0
Shawn Matthias\matthsh01,FLA,1,0,1,0.0
Brent Burns\burnsbr01,SJS,1,0,1,0.0
Ryan Nugent-Hopkins\nugenry01,EDM,1,0,1,0.0
Kyle Wellwood\wellwky01,WPG,1,0,1,0.0
Andrei Loktionov\loktian01,NJD,1,0,1,0.0
Pascal Dupuis\dupuipa01,PIT,1,0,1,0.0
Chris Kreider\kreidch01,NYR,1,0,1,0.0
Roman Josi\josiro01,NSH,1,0,1,0.0
Jannik Hansen\hanseja01,VAN,1,0,1,0.0
Ryan Ellis\ellisry01,NSH,1,0,1,0.0
Cody Franson\fransco01,TOR,1,0,1,0.0
Valtteri Filppula\filppva01,DET,1,0,1,0.0
Milan Michalek\michami01,OTT,1,0,1,0.0
Patrick Wiercioch\wiercpa01,OTT,1,0,1,0.0
Brandon Yip\yipbr01,NSH,1,0,1,0.0
Jack Johnson\johnsja02,CBJ,1,0,1,0.0
Matt Frattin\frattma01,TOR,1,0,1,0.0
Curtis Glencross\glenccu01,CGY,1,0,1,0.0
Martin St. Louis\stlouma01,TBL,1,0,1,0.0
Daniel Briere\brierda01,PHI,1,0,1,0.0
Roman Cervenka\cervero01,CGY,1,0,1,0.0
Dion Phaneuf\phanedi01,TOR,1,0,1,0.0
Patrik Berglund\berglpa01,STL,1,0,1,0.0
Michael Ryder\rydermi01,MTL,1,0,1,0.0
Andrew Cogliano\coglian01,ANA,1,0,1,0.0
Simon Gagne\gagnesi01,LAK,1,0,1,0.0
Dustin Byfuglien\byfugdu01,WPG,1,0,1,0.0
Marek Zidlicky\zidlima01,NJD,1,0,1,0.0
Shane Doan\doansh01,PHX,1,0,1,0.0
Taylor Beck\beckta01,NSH,1,0,1,0.0
Zack Smith\smithza01,OTT,1,0,1,0.0
Drew Doughty\doughdr01,LAK,1,0,1,0.0
Joffrey Lupul\lupuljo01,TOR,1,0,1,0.0
Cody Hodgson\hodgsco01,BUF,1,0,1,0.0
Lee Stempniak\stemple01,CGY,1,0,1,0.0
Richard Panik\panikri01,TBL,1,0,1,0.0
Rene Bourque\bourqre01,MTL,1,0,1,0.0
Jiri Tlusty\tlustji01,CAR,1,0,1,0.0
Daniel Sedin\sedinda01,VAN,1,0,1,0.0
Brayden Schenn\schenbr01,PHI,1,0,1,0.0
Johan Franzen\franzjo01,DET,1,0,1,0.0
Nik Antropov\antroni01,WPG,1,0,1,0.0
Rich Peverley\peverri01,BOS,1,0,1,0.0
Matt Fraser\frasema02,DAL,1,0,1,0.0
David Rundblad\rundbda01,PHX,1,0,1,0.0
Nick Leddy\leddyni01,CHI,1,0,1,0.0
Justin Williams\williju01,LAK,1,0,1,0.0
Tim Connolly\connoti01,TOR,2,2,0,100.0
Nathan Horton\hortona01,BOS,1,1,0,100.0
Travis Zajac\zajactr01,NJD,1,1,0,100.0
Joakim Lindstrom\lindsjo01,COL,1,1,0,100.0
Josh Bailey\bailejo01,NYI,1,1,0,100.0
Brooks Laich\laichbr01,WSH,1,1,0,100.0
Cam Atkinson\atkinca01,CBJ,1,1,0,100.0
Alexander Radulov\radulal01,NSH,1,1,0,100.0
Niklas Hagman\hagmani01,ANA,1,1,0,100.0
Daniel Alfredsson\alfreda01,OTT,6,5,1,83.3
Matt Hendricks\hendrma01,WSH,6,5,1,83.3
Ilya Kovalchuk\kovalil01,NJD,14,11,3,78.6
Evgeni Malkin\malkiev01,PIT,11,8,3,72.7
Sam Gagner\gagnesa01,EDM,9,6,3,66.7
Matt Read\readma01,PHI,6,4,2,66.7
Chris Kunitz\kunitch01,PIT,6,4,2,66.7
Blake Wheeler\wheelbl01,WPG,6,4,2,66.7
Joffrey Lupul\lupuljo01,TOR,3,2,1,66.7
Patrick O'Sullivan\osullpa01,PHX,3,2,1,66.7
Peter Mueller\muellpe01,COL,3,2,1,66.7
Frans Nielsen\nielsfr01,NYI,11,7,4,63.6
Patrice Bergeron\bergepa01,BOS,8,5,3,62.5
Jason Spezza\spezzja01,OTT,10,6,4,60.0
Alexandre Burrows\burroal01,VAN,10,6,4,60.0
Marian Gaborik\gaborma01,NYR,7,4,3,57.1
Claude Giroux\giroucl01,PHI,9,5,4,55.6
Devin Setoguchi\setogde01,MIN,9,5,4,55.6
Milan Hejduk\hejdumi01,COL,11,6,5,54.5
Ray Whitney\whitnra01,PHX,11,6,5,54.5
Zach Parise\parisza01,NJD,16,8,8,50.0
Tyler Seguin\seguity01,BOS,12,6,6,50.0
Patrik Elias\eliaspa01,NJD,12,6,6,50.0
Patrick Kane\kanepa01,CHI,12,6,6,50.0
Erik Christensen\chriser01,NYR,12,6,6,50.0
Michal Handzus\handzmi01,SJS,10,5,5,50.0
Todd Bertuzzi\bertuto01,DET,10,5,5,50.0
David Krejci\krejcda01,BOS,10,5,5,50.0
Teemu Selanne\selante01,ANA,10,5,5,50.0
Jamie Benn\bennja01,DAL,8,4,4,50.0
Alexander Edler\edleral01,VAN,8,4,4,50.0
Ales Hemsky\hemskal01,EDM,6,3,3,50.0
Justin Williams\williju01,LAK,6,3,3,50.0
Matt Duchene\duchema01,COL,6,3,3,50.0
Alexander Semin\seminal01,WSH,6,3,3,50.0
Ryan Callahan\callary01,NYR,4,2,2,50.0
Brian Gionta\giontbr01,MTL,4,2,2,50.0
Matt Moulson\moulsma01,NYI,4,2,2,50.0
Dmitry Kulikov\kulikdm01,FLA,4,2,2,50.0
David Legwand\legwada01,NSH,4,2,2,50.0
Andy McDonald\mcdonan01,STL,4,2,2,50.0
Maxim Lapierre\lapiema01,VAN,2,1,1,50.0
David Clarkson\clarkda03,NJD,2,1,1,50.0
James van Riemsdyk\vanrija01,PHI,2,1,1,50.0
Evander Kane\kaneev01,WPG,2,1,1,50.0
Teddy Purcell\purcete01,TBL,2,1,1,50.0
Tomas Vincour\vincoto01,DAL,2,1,1,50.0
Bobby Butler\butlebo01,OTT,2,1,1,50.0
Gabriel Landeskog\landega01,COL,2,1,1,50.0
Trevor Daley\daleytr01,DAL,2,1,1,50.0
David Booth\boothda01,VAN,2,1,1,50.0
Martin St. Louis\stlouma01,TBL,2,1,1,50.0
Brent Burns\burnsbr01,SJS,2,1,1,50.0
Matt Frattin\frattma01,TOR,2,1,1,50.0
James Wisniewski\wisnija01,CBJ,2,1,1,50.0
Blair Jones\jonesbl01,CGY,2,1,1,50.0
Kyle Brodziak\brodzky01,MIN,2,1,1,50.0
Pavel Datsyuk\datsypa01,DET,11,5,6,45.5
Ryane Clowe\clowery01,SJS,11,5,6,45.5
Loui Eriksson\erikslo01,DAL,11,5,6,45.5
Rick Nash\nashri01,CBJ,9,4,5,44.4
James Neal\nealja01,PIT,9,4,5,44.4
Mikkel Boedker\boedkmi01,PHX,9,4,5,44.4
Matt Cullen\cullema01,MIN,16,7,9,43.8
Jonathan Toews\toewsjo01,CHI,7,3,4,42.9
David Desharnais\deshada01,MTL,12,5,7,41.7
Brad Boyes\boyesbr01,BUF,12,5,7,41.7
Joe Pavelski\paveljo01,SJS,10,4,6,40.0
Milan Michalek\michami01,OTT,10,4,6,40.0
Ryan O'Reilly\oreilry01,COL,5,2,3,40.0
Ryan Nugent-Hopkins\nugenry01,EDM,5,2,3,40.0
Rene Bourque\bourqre01,CGY,5,2,3,40.0
Bobby Ryan\ryanbo01,ANA,5,2,3,40.0
Dominic Moore\mooredo01,TBL,5,2,3,40.0
Bryan Little\littlbr01,WPG,5,2,3,40.0
Derek Roy\royde01,BUF,5,2,3,40.0
Jason Pominville\pominja01,BUF,13,5,8,38.5
Cody Hodgson\hodgsco01,VAN,8,3,5,37.5
Olli Jokinen\jokinol01,CGY,8,3,5,37.5
Stephen Weiss\weissst01,FLA,8,3,5,37.5
Wojtek Wolski\wolskwo01,NYR,8,3,5,37.5
Thomas Vanek\vanekth01,BUF,8,3,5,37.5
Alex Ovechkin\ovechal01,WSH,8,3,5,37.5
T.J. Oshie\oshietj01,STL,14,5,9,35.7
Mikko Koivu\koivumi01,MIN,12,4,8,33.3
Mike Richards\richami02,LAK,9,3,6,33.3
P.A. Parenteau\parenpi01,NYI,6,2,4,33.3
Mark Letestu\letesma01,CBJ,6,2,4,33.3
Tyler Ennis\ennisty01,BUF,6,2,4,33.3
Nathan Gerbe\gerbena01,BUF,6,2,4,33.3
Kyle Wellwood\wellwky01,WPG,6,2,4,33.3
Jussi Jokinen\jokinju01,CAR,6,2,4,33.3
Colin Wilson\wilsoco01,NSH,3,1,2,33.3
Nazem Kadri\kadrina01,TOR,3,1,2,33.3
Henrik Zetterberg\zettehe01,DET,3,1,2,33.3
Tyler Bozak\bozakty01,TOR,3,1,2,33.3
Shawn Horcoff\horcosh01,EDM,3,1,2,33.3
Martin Havlat\havlama01,SJS,3,1,2,33.3
Andrew Ladd\laddan01,WPG,3,1,2,33.3
Adam Henrique\henriad01,NJD,3,1,2,33.3
Gilbert Brule\brulegi01,PHX,3,1,2,33.3
Benoit Pouliot\poulibe01,BOS,3,1,2,33.3
Derek Stepan\stepade01,NYR,3,1,2,33.3
Pascal Dupuis\dupuipa01,PIT,3,1,2,33.3
Mike Santorelli\santomi01,FLA,3,1,2,33.3
Valtteri Filppula\filppva01,DET,3,1,2,33.3
Radim Vrbata\vrbatra01,PHX,13,4,9,30.8
Mike Ribeiro\ribeimi01,DAL,7,2,5,28.6
Daniel Briere\brierda01,PHI,7,2,5,28.6
Dany Heatley\heatlda01,MIN,7,2,5,28.6
Jarome Iginla\iginlja01,CGY,7,2,5,28.6
John Tavares\tavarjo01,NYI,7,2,5,28.6
Shane Doan\doansh01,PHX,7,2,5,28.6
Mike Cammalleri\cammami01,MTL,7,2,5,28.6
Dustin Brown\browndu01,LAK,11,3,8,27.3
Jiri Hudler\hudleji01,DET,12,3,9,25.0
Jordan Eberle\eberljo01,EDM,12,3,9,25.0
Jarret Stoll\stollja01,LAK,8,2,6,25.0
Saku Koivu\koivusa01,ANA,4,1,3,25.0
Andrei Kostitsyn\kostian01,MTL,4,1,3,25.0
Eric Staal\staaler01,CAR,4,1,3,25.0
Steven Stamkos\stamkst01,TBL,4,1,3,25.0
Oliver Ekman-Larsson\ekmanol01,PHX,4,1,3,25.0
Taylor Hall\hallta02,EDM,4,1,3,25.0
Jeff Carter\carteje01,CBJ,4,1,3,25.0
Rich Peverley\peverri01,BOS,4,1,3,25.0
Mikael Samuelsson\samuemi01,VAN,9,2,7,22.2
Mason Raymond\raymoma01,VAN,9,2,7,22.2
Corey Perry\perryco01,ANA,9,2,7,22.2
Kris Letang\letankr01,PIT,9,2,7,22.2
Ryan Getzlaf\getzlry01,ANA,5,1,4,20.0
Pierre-Marc Bouchard\bouchpi02,MIN,5,1,4,20.0
Kevin Shattenkirk\shattke01,STL,5,1,4,20.0
Tomas Plekanec\plekato01,MTL,5,1,4,20.0
Dave Bolland\bollada01,CHI,5,1,4,20.0
Ryan Kesler\keslery01,VAN,5,1,4,20.0
Lars Eller\ellerla01,MTL,5,1,4,20.0
Jeff Skinner\skinnje01,CAR,6,1,5,16.7
Martin Erat\eratma01,NSH,6,1,5,16.7
Wayne Simmonds\simmowa01,PHI,6,1,5,16.7
Max Pacioretty\pacioma01,MTL,13,2,11,15.4
Marcel Goc\gocma01,FLA,7,1,6,14.3
Michael Ryder\rydermi01,DAL,7,1,6,14.3
Phil Kessel\kesseph01,TOR,7,1,6,14.3
David Perron\perroda01,STL,7,1,6,14.3
Patrick Sharp\sharppa01,CHI,8,1,7,12.5
Alex Tanguay\tangual01,CGY,8,1,7,12.5
Kris Versteeg\verstkr01,FLA,8,1,7,12.5
Brad Richards\richabr01,NYR,9,1,8,11.1
Anze Kopitar\kopitan01,LAK,9,1,8,11.1
Jack Johnson\johnsja02,LAK,5,0,5,0.0
Viktor Stalberg\stalbvi01,CHI,5,0,5,0.0
Logan Couture\coutulo01,SJS,4,0,4,0.0
Drew Stafford\staffdr01,BUF,4,0,4,0.0
John Mitchell\mitchjo01,NYR,4,0,4,0.0
Craig Smith\smithcr01,NSH,4,0,4,0.0
Alex Steen\steenal01,STL,4,0,4,0.0
Dan Boyle\boyleda01,SJS,4,0,4,0.0
Marian Hossa\hossama01,CHI,4,0,4,0.0
Patrik Berglund\berglpa01,STL,4,0,4,0.0
Tomas Fleischmann\fleisto01,FLA,4,0,4,0.0
Sean Bergenheim\bergese01,FLA,4,0,4,0.0
Jamie Langenbrunner\langeja01,STL,3,0,3,0.0
Ryan Malone\malonry01,TBL,3,0,3,0.0
Mike Fisher\fishemi01,NSH,3,0,3,0.0
Curtis Glencross\glenccu01,CGY,3,0,3,0.0
Erik Cole\coleer01,MTL,3,0,3,0.0
Lee Stempniak\stemple01,CGY,3,0,3,0.0
Simon Gagne\gagnesi01,LAK,3,0,3,0.0
Mikhail Grabovski\grabomi01,TOR,3,0,3,0.0
T.J. Brodie\broditj01,CGY,2,0,2,0.0
Lauri Korpikoski\korpila01,PHX,2,0,2,0.0
John Madden\maddejo01,FLA,2,0,2,0.0
Sergei Kostitsyn\kostise01,NSH,2,0,2,0.0
Steve Sullivan\sullist01,PIT,2,0,2,0.0
Tomas Kopecky\kopecto01,FLA,2,0,2,0.0
Chad Larose\larosch01,CAR,2,0,2,0.0
Matt Halischuk\halisma01,NSH,2,0,2,0.0
Anton Lander\landean01,EDM,2,0,2,0.0
Eric Belanger\belaner01,EDM,2,0,2,0.0
Alexander Burmistrov\burmial01,WPG,2,0,2,0.0
Louis Leblanc\leblalo01,MTL,2,0,2,0.0
Andrew Shaw\shawan01,CHI,2,0,2,0.0
Artem Anisimov\anisiar01,NYR,2,0,2,0.0
Kyle Okposo\okposky01,NYI,2,0,2,0.0
Ryan Smyth\smythry01,EDM,2,0,2,0.0
Adrian Aucoin\aucoiad01,PHX,2,0,2,0.0
Cam Fowler\fowleca01,ANA,2,0,2,0.0
Andrei Markov\markoan01,MTL,2,0,2,0.0
Linus Omark\omarkli01,EDM,2,0,2,0.0
Nicklas Backstrom\backsni02,WSH,2,0,2,0.0
Cal O'Reilly\oreilca01,NSH,2,0,2,0.0
Ryan Johansen\johanry01,CBJ,2,0,2,0.0
Steve Ott\ottst01,DAL,1,0,1,0.0
Boyd Gordon\gordobo01,PHX,1,0,1,0.0
Jaden Schwartz\schwaja01,STL,1,0,1,0.0
Steve Downie\downist01,TBL,1,0,1,0.0
Erik Condra\condrer01,OTT,1,0,1,0.0
Nino Niederreiter\niedeni01,NYI,1,0,1,0.0
Mathieu Perreault\perrema01,WSH,1,0,1,0.0
Shawn Matthias\matthsh01,FLA,1,0,1,0.0
Vinny Prospal\prospva01,CBJ,1,0,1,0.0
Tomas Kaberle\kaberto01,MTL,1,0,1,0.0
David Jones\jonesda01,COL,1,0,1,0.0
Dmitry Orlov\orlovdm01,WSH,1,0,1,0.0
Nick Foligno\foligni01,OTT,1,0,1,0.0
Kyle Palmieri\palmiky01,ANA,1,0,1,0.0
Mikael Backlund\backlmi01,CGY,1,0,1,0.0
Tim Stapleton\staplti01,WPG,1,0,1,0.0
Victor Hedman\hedmavi01,TBL,1,0,1,0.0
Matt D'Agostini\dagosma01,STL,1,0,1,0.0
Brayden Schenn\schenbr01,PHI,1,0,1,0.0
Tuomo Ruutu\ruututu01,CAR,1,0,1,0.0
Jason Blake\blakeja01,ANA,1,0,1,0.0
Jiri Tlusty\tlustji01,CAR,1,0,1,0.0
Keith Aucoin\aucoike01,WSH,1,0,1,0.0
Daymond Langkow\langkda01,PHX,1,0,1,0.0
Marek Zidlicky\zidlima01,MIN,1,0,1,0.0
Chris Stewart\stewach02,STL,1,0,1,0.0
Scott Gomez\gomezsc01,MTL,1,0,1,0.0
Jared Spurgeon\spurgja01,MIN,1,0,1,0.0
Brenden Morrow\morrobr01,DAL,1,0,1,0.0
Petr Sykora\sykorpe01,NJD,1,0,1,0.0
David Backes\backeda01,STL,1,0,1,0.0
Patrick Marleau\marlepa01,SJS,1,0,1,0.0
Andy Miele\mielean01,PHX,1,0,1,0.0
Travis Moen\moentr01,MTL,1,0,1,0.0
Daniel Sedin\sedinda01,VAN,1,0,1,0.0
Mark Streit\streima01,NYI,1,0,1,0.0
Trevor Lewis\lewistr01,LAK,1,0,1,0.0
Sean Couturier\coutuse01,PHI,1,0,1,0.0
Erik Karlsson\karlser01,OTT,1,0,1,0.0
Teemu Hartikainen\hartite01,EDM,1,0,1,0.0
Jakub Voracek\voracja01,PHI,1,0,1,0.0
Fedor Tyutin\tyutife01,CBJ,1,0,1,0.0
Krys Kolanos\kolankr01,CGY,1,0,1,0.0
Tommy Wingels\wingeto01,SJS,1,0,1,0.0
Troy Brouwer\brouwtr01,WSH,1,0,1,0.0
Nik Antropov\antroni01,WPG,1,0,1,0.0
Dan Cleary\clearda01,DET,1,0,1,0.0
Brandon Sutter\suttebr03,CAR,1,0,1,0.0
Nate Thompson\thompna01,TBL,1,0,1,0.0
Matt Stajan\stajama01,CGY,1,0,1,0.0
Kurtis Foster\fosteku01,ANA,1,0,1,0.0
Derek Dorsett\dorsede01,CBJ,1,0,1,0.0
Joe Colborne\colbojo01,TOR,1,0,1,0.0
Ville Leino\leinovi01,BUF,1,0,1,0.0
Sheldon Souray\sourash01,DAL,1,0,1,0.0
P.K. Subban\subbapk01,MTL,1,0,1,0.0
Ryan Ellis\ellisry01,NSH,1,0,1,0.0
Brad Winchester\winchbr01,SJS,1,0,1,0.0
Kaspars Daugavins\daugaka01,OTT,1,0,1,0.0
Nikolai Kulemin\kulemni01,TOR,1,0,1,0.0
Jaromir Jagr\jagrja01,PHI,1,0,1,0.0
Jason Williams\willija01,PIT,1,0,1,0.0
Marcus Kruger\krugema01,CHI,1,0,1,0.0
Alex Pietrangelo\pietral01,STL,1,0,1,0.0
David Rundblad\rundbda01,OTT,1,0,1,0.0
Tom Pyatt\pyattto01,TBL,1,0,1,0.0
Kevin Bieksa\biekske01,VAN,1,0,1,0.0
Antoine Vermette\vermean01,CBJ,1,0,1,0.0
Antti Miettinen\miettan01,WPG,1,0,1,0.0
Mats Zuccarello\zuccama01,NYR,1,0,1,0.0
Blake Comeau\comeabl01,CGY,1,0,1,0.0
Vincent Lecavalier\lecavvi01,TBL,1,0,1,0.0
Derick Brassard\brassde01,CBJ,1,0,1,0.0
Dan Boyle\boyleda01,SJS,3,3,0,100.0
Viktor Stalberg\stalbvi01,CHI,2,2,0,100.0
Alexandre Burrows\burroal01,VAN,2,2,0,100.0
Colby Armstrong\armstco01,TOR,2,2,0,100.0
Jochen Hecht\hechtjo01,BUF,1,1,0,100.0
Raffi Torres\torrera01,VAN,1,1,0,100.0
Cam Fowler\fowleca01,ANA,1,1,0,100.0
Nathan Gerbe\gerbena01,BUF,1,1,0,100.0
Tim Stapleton\staplti01,ATL,1,1,0,100.0
John Mitchell\mitchjo01,TOR,1,1,0,100.0
Dustin Jeffrey\jeffrdu01,PIT,1,1,0,100.0
Brandon Yip\yipbr01,COL,1,1,0,100.0
Brenden Morrow\morrobr01,DAL,1,1,0,100.0
Steve Bernier\bernist01,FLA,1,1,0,100.0
John Madden\maddejo01,MIN,1,1,0,100.0
Jarret Stoll\stollja01,LAK,10,9,1,90.0
Thomas Vanek\vanekth01,BUF,6,5,1,83.3
T.J. Oshie\oshietj01,STL,5,4,1,80.0
Tyler Ennis\ennisty01,BUF,4,3,1,75.0
Tyler Bozak\bozakty01,TOR,4,3,1,75.0
Pierre-Marc Bouchard\bouchpi02,MIN,6,4,2,66.7
Nigel Dawes\dawesni01,ATL,3,2,1,66.7
Bobby Ryan\ryanbo01,ANA,3,2,1,66.7
Ryan Malone\malonry01,TBL,3,2,1,66.7
Radim Vrbata\vrbatra01,PHX,11,7,4,63.6
Alex Tanguay\tangual01,CGY,16,10,6,62.5
Frans Nielsen\nielsfr01,NYI,8,5,3,62.5
Brad Boyes\boyesbr01,STL,8,5,3,62.5
Erik Christensen\chriser01,NYR,8,5,3,62.5
Mike Ribeiro\ribeimi01,DAL,10,6,4,60.0
Blake Wheeler\wheelbl01,BOS,5,3,2,60.0
Andy McDonald\mcdonan01,STL,5,3,2,60.0
Alex Steen\steenal01,STL,5,3,2,60.0
Rob Schremp\schrero01,NYI,7,4,3,57.1
Mats Zuccarello\zuccama01,NYR,9,5,4,55.6
Tyler Seguin\seguity01,BOS,8,4,4,50.0
Mikko Koivu\koivumi01,MIN,6,3,3,50.0
Dominic Moore\mooredo01,TBL,6,3,3,50.0
Cal O'Reilly\oreilca01,NSH,6,3,3,50.0
James Neal\nealja01,DAL,6,3,3,50.0
Pavel Datsyuk\datsypa01,DET,4,2,2,50.0
Matt Hendricks\hendrma01,WSH,4,2,2,50.0
Nazem Kadri\kadrina01,TOR,4,2,2,50.0
Ville Leino\leinovi01,PHI,4,2,2,50.0
Maksim Mayorov\mayorma01,CBJ,2,1,1,50.0
Tomas Plekanec\plekato01,MTL,2,1,1,50.0
Ales Kotalik\kotalal01,CGY,2,1,1,50.0
Mike Knuble\knublmi01,WSH,2,1,1,50.0
Travis Zajac\zajactr01,NJD,2,1,1,50.0
Kimmo Timonen\timonki01,PHI,2,1,1,50.0
Brian Rolston\rolstbr01,NJD,2,1,1,50.0
Mike Cammalleri\cammami01,MTL,2,1,1,50.0
Jason Arnott\arnotja01,NJD,2,1,1,50.0
Kyle Okposo\okposky01,NYI,2,1,1,50.0
Michael Frolik\frolimi01,FLA,2,1,1,50.0
Patrick O'Sullivan\osullpa01,CAR,2,1,1,50.0
Max Pacioretty\pacioma01,MTL,2,1,1,50.0
Derek Roy\royde01,BUF,2,1,1,50.0
Kevin Porter\porteke01,COL,2,1,1,50.0
David Desharnais\deshada01,MTL,2,1,1,50.0
Ryan Stoa\stoary01,COL,2,1,1,50.0
Nikolai Zherdev\zherdni01,PHI,2,1,1,50.0
Jamie Langenbrunner\langeja01,NJD,2,1,1,50.0
Ryan O'Reilly\oreilry01,COL,2,1,1,50.0
Nikita Filatov\filatni01,CBJ,2,1,1,50.0
Jonathan Toews\toewsjo01,CHI,11,5,6,45.5
Jordan Eberle\eberljo01,EDM,9,4,5,44.4
Michal Handzus\handzmi01,LAK,9,4,5,44.4
Wojtek Wolski\wolskwo01,PHX,9,4,5,44.4
Brad Richards\richabr01,DAL,12,5,7,41.7
Rick Nash\nashri01,CBJ,12,5,7,41.7
Rene Bourque\bourqre01,CGY,12,5,7,41.7
Jeff Skinner\skinnje01,CAR,10,4,6,40.0
Alex Ovechkin\ovechal01,WSH,10,4,6,40.0
Alex Kovalev\kovalal01,OTT,10,4,6,40.0
Kyle Wilson\wilsoky01,CBJ,5,2,3,40.0
Ilya Kovalchuk\kovalil01,NJD,5,2,3,40.0
Antoine Vermette\vermean01,CBJ,5,2,3,40.0
Andrew Ladd\laddan01,ATL,5,2,3,40.0
Linus Omark\omarkli01,EDM,5,2,3,40.0
Jeff Tambellini\tambeje01,VAN,5,2,3,40.0
Chris Kunitz\kunitch01,PIT,5,2,3,40.0
Ryane Clowe\clowery01,SJS,8,3,5,37.5
Mike Santorelli\santomi01,FLA,11,4,7,36.4
Daniel Briere\brierda01,PHI,9,3,6,33.3
Marcel Goc\gocma01,NSH,6,2,4,33.3
Mikhail Grabovski\grabomi01,TOR,6,2,4,33.3
Milan Hejduk\hejdumi01,COL,6,2,4,33.3
Victor Hedman\hedmavi01,TBL,6,2,4,33.3
Alexander Semin\seminal01,WSH,6,2,4,33.3
